courseId,courseOfferNumber,termCode,termDescription,sessionCode,classSection,classMtgNbr,classMeetingDescription,meetingTimeStart,meetingTimeEnd,mon,tues,wed,thurs,fri,sat,sun,startDt,endDt,facilityId,facilityDescription,academicCareer
104039,1,2172,2017 Spring,1,01PC,1,Pastoral Care & Counseling,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,HDS
104039,1,2172,2017 Spring,1,01PW,1,Preaching & Worship,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,HDS
104039,1,2172,2017 Spring,1,01RE,1,Religious Education,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,HDS
104039,1,2172,2017 Spring,1,1,1, ,01-JAN-00 04.00.00.000000000 PM,01-JAN-00 05.29.00.000000000 PM,Y,N,Y,N,N,N,N,23-Jan-17,26-Apr-17, ,,HDS
105609,1,2178,2017 Fall,1,1,1, ,01-JAN-00 02.00.00.000000000 PM,01-JAN-00 03.29.00.000000000 PM,N,N,Y,N,N,N,N,30-Aug-17,20-Dec-17, ,,HDS
108354,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108355,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108356,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108374,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108389,1,2172,2017 Spring,1,1,1, ,01-JAN-00 01.30.00.000000000 PM,01-JAN-00 03.29.00.000000000 PM,Y,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108446,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108446,1,2172,2017 Spring,1,2,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108446,1,2172,2017 Spring,1,4,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108447,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108447,1,2172,2017 Spring,1,2,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108447,1,2172,2017 Spring,1,3,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108447,1,2172,2017 Spring,1,5,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108465,1,2172,2017 Spring,1,1,1, ,01-JAN-00 10.00.00.000000000 AM,01-JAN-00 11.29.00.000000000 AM,N,Y,N,Y,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108513,1,2172,2017 Spring,1,1,1, ,01-JAN-00 03.00.00.000000000 PM,01-JAN-00 04.59.00.000000000 PM,N,N,N,Y,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108564,1,2172,2017 Spring,1,1,1, ,01-JAN-00 02.00.00.000000000 PM,01-JAN-00 03.59.00.000000000 PM,Y,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108639,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108694,1,2172,2017 Spring,1,1,1, ,01-JAN-00 12.00.00.000000000 PM,01-JAN-00 01.29.00.000000000 PM,Y,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108694,1,2172,2017 Spring,1,1,2, ,01-JAN-00 06.00.00.000000000 PM,01-JAN-00 07.59.00.000000000 PM,Y,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
108705,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
109282,1,2172,2017 Spring,1,1,1, ,01-JAN-00 02.30.00.000000000 PM,01-JAN-00 03.59.00.000000000 PM,N,N,Y,N,Y,N,N,23-Jan-17,26-Apr-17, ,,FAS
110256,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110257,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110258,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110261,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110263,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110265,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110267,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110272,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110309,1,2172,2017 Spring,1,1,1, ,01-JAN-00 05.00.00.000000000 PM,01-JAN-00 06.59.00.000000000 PM,N,N,Y,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110310,1,2172,2017 Spring,1,1,1, ,01-JAN-00 05.00.00.000000000 PM,01-JAN-00 06.59.00.000000000 PM,N,Y,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110362,1,2172,2017 Spring,1,1,1, ,01-JAN-00 01.00.00.000000000 PM,01-JAN-00 03.59.00.000000000 PM,N,Y,N,Y,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110387,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110390,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110416,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110421,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110451,1,2172,2017 Spring,1,1,1, ,01-JAN-00 01.00.00.000000000 PM,01-JAN-00 02.29.00.000000000 PM,Y,N,Y,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110451,1,2172,2017 Spring,1,D05,1, ,01-JAN-00 01.00.00.000000000 PM,01-JAN-00 01.59.00.000000000 PM,N,N,N,N,Y,N,N,23-Jan-17,26-Apr-17, ,,FAS
110451,1,2172,2017 Spring,1,D01,1, ,01-JAN-00 04.00.00.000000000 PM,01-JAN-00 04.59.00.000000000 PM,N,N,Y,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110451,1,2172,2017 Spring,1,D02,1, ,01-JAN-00 10.00.00.000000000 AM,01-JAN-00 10.59.00.000000000 AM,N,N,N,Y,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110451,1,2172,2017 Spring,1,D03,1, ,01-JAN-00 01.00.00.000000000 PM,01-JAN-00 01.59.00.000000000 PM,N,N,N,Y,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110451,1,2172,2017 Spring,1,D04,1, ,01-JAN-00 10.00.00.000000000 AM,01-JAN-00 10.59.00.000000000 AM,N,N,N,N,Y,N,N,23-Jan-17,26-Apr-17, ,,FAS
110488,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110641,1,2172,2017 Spring,1,1,1, ,01-JAN-00 09.00.00.000000000 AM,01-JAN-00 09.59.00.000000000 AM,Y,Y,Y,Y,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110641,1,2172,2017 Spring,1,2,1, ,01-JAN-00 12.00.00.000000000 PM,01-JAN-00 12.59.00.000000000 PM,Y,Y,Y,Y,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110816,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110817,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110818,1,2172,2017 Spring,1,1,1, ,01-JAN-00 02.00.00.000000000 PM,01-JAN-00 03.59.00.000000000 PM,N,N,Y,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110822,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110836,1,2172,2017 Spring,1,1,1, ,01-JAN-00 02.00.00.000000000 PM,01-JAN-00 03.59.00.000000000 PM,N,N,N,Y,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110837,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110852,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110855,1,2172,2017 Spring,1,1,1, ,01-JAN-00 10.00.00.000000000 AM,01-JAN-00 10.59.00.000000000 AM,Y,N,Y,N,Y,N,N,23-Jan-17,26-Apr-17, ,,FAS
110857,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
110882,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,10,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,11,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,12,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,13,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,14,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,15,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,16,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,2,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,3,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,4,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,5,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,6,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,7,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,8,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111023,1,2172,2017 Spring,1,9,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,2,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,3,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,4,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,5,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,6,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,7,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,9,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,10,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,11,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,12,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,13,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,14,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,15,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,16,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,17,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,18,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,19,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,20,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,21,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,22,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,23,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,24,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,25,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,26,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,27,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,28,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,29,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,30,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,31,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,32,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,33,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,34,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,35,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,36,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,37,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,38,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,39,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,40,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,41,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111117,1,2172,2017 Spring,1,42,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,2,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,3,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,4,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,5,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,6,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,7,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,8,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,9,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,10,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,11,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,12,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,13,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,14,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,15,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,16,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,17,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,18,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,19,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,20,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,21,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111147,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111409,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
111429,1,2172,2017 Spring,1,1,1, ,01-JAN-00 11.00.00.000000000 AM,01-JAN-00 11.59.00.000000000 AM,N,N,Y,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112083,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112091,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112092,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112119,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112128,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112135,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112139,1,2172,2017 Spring,1,1,1, ,01-JAN-00 02.00.00.000000000 PM,01-JAN-00 03.59.00.000000000 PM,N,Y,N,Y,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112211,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112340,1,2172,2017 Spring,1,1,1, ,01-JAN-00 10.00.00.000000000 AM,01-JAN-00 10.59.00.000000000 AM,Y,N,Y,N,Y,N,N,23-Jan-17,26-Apr-17, ,,FAS
112340,1,2172,2017 Spring,1,1,2, ,01-JAN-00 10.00.00.000000000 AM,01-JAN-00 11.29.00.000000000 AM,N,Y,N,Y,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,2,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,3,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,4,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,5,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,6,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,7,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,8,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,9,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,10,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,11,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,12,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,13,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,14,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,15,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,16,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,17,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,18,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,19,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,20,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,21,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112838,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112840,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112840,1,2172,2017 Spring,1,2,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112840,1,2172,2017 Spring,1,4,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112840,1,2172,2017 Spring,1,5,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112840,1,2172,2017 Spring,1,6,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112840,1,2172,2017 Spring,1,7,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112844,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112845,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112846,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112848,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112849,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112850,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112851,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112852,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112853,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112871,1,2172,2017 Spring,1,1,1, ,01-JAN-00 11.00.00.000000000 AM,01-JAN-00 11.59.00.000000000 AM,Y,N,Y,N,Y,N,N,23-Jan-17,26-Apr-17, ,,FAS
112938,1,2172,2017 Spring,1,3,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112938,1,2172,2017 Spring,1,4,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112938,1,2172,2017 Spring,1,5,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112938,1,2172,2017 Spring,1,6,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112938,1,2172,2017 Spring,1,7,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112938,1,2172,2017 Spring,1,8,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112938,1,2172,2017 Spring,1,9,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112938,1,2172,2017 Spring,1,10,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112938,1,2172,2017 Spring,1,2,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
112938,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
113257,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
113489,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
113583,1,2172,2017 Spring,1,2,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
113583,1,2172,2017 Spring,1,3,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
113583,1,2172,2017 Spring,1,4,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
113583,1,2172,2017 Spring,1,5,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
113583,1,2172,2017 Spring,1,6,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
113583,1,2172,2017 Spring,1,7,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
